,permco,permno1,permno2,permno3,fyear,Target_CUSIP,Target_Name,Acquiror_Name,Status,Acquiror_Primary_Ticker_Symbol,Target_Primary_Ticker_Symbol,Acquiror_Ticker_Symbol,Target_Ticker_Symbol,Acquiror__CUSIP,sdc_Deal_Number,year_acq_ann,month_acq_ann,yearmonth_acq_ann,yearmonth_acq_ann_complete,acq_complete,year_acq_ann_complete,month_acq_ann_complete,price_per_share,Target_Share_Price_4_Weeks_Prior,Target_Share_Price_1_Week_Prior,Target_Share_Price_1_Day_Prior,percentage_Shares_acq,perc_owned_after_transaction,percentage_shares_sought,Date_Announced,Date_Effective,Date_Withdrawn,const,creturn,param1,tvalue1,tvalue2
390,15081,84107,,,1996,591598,Metris Cos Inc,Shareholders,Completed,,MTRS,,MTRS,81949M,709279020,1997,10,23974,23974,1,1997,10,50.0,14.18,14.04,12.83,83.0,83.0,83.0,10/9/1997,9/24/1998,,0.0009508364354299902,0.02928903423313156,0.06353630915984279,1.6435728268827208,3.7051670973606474
391,15084,84142,,,1996,902956,US Franchise Systems Inc,Wyndham Worldwide Corp,Completed,WYN,,WYN,,98310W,1983051020,2008,6,24102,24102,1,2008,6,,,,,100.0,100.0,100.0,6/2/2008,7/21/2008,,,,,,
392,15084,84142,,,1996,902956,US Franchise Systems Inc,Pritzker Group,Completed,,USFS,,USFS,74263B,1047577020,2000,9,24009,24009,1,2000,9,5.0,4.313,4.375,4.375,100.0,100.0,100.0,9/19/2000,11/30/2000,,0.0006320470777338011,0.09288451201822832,0.059733630942244716,0.6318665076650656,2.3699752130676264
393,15098,84075,,,1997,28139T,Education Management Corp,EM Acquisition Corp,Completed,,EDMC,,EDMC,26748Z,1740348020,2006,3,24075,24075,1,2006,3,43.0,32.07,38.04,36.98,100.0,100.0,100.0,3/6/2006,6/1/2006,,0.0005859718287328925,0.09439073440285387,0.08093642168934767,1.3692590784668273,3.693388570796186
394,15116,84220,,,1996,33763T,Firstcom Corp,AT&T Corp,Completed,T,FCLX,T,FCLX,001957,938128020,1999,11,23999,23999,1,1999,11,17.38,9.75,11.0,11.062999999999999,100.0,100.0,100.0,11/1/1999,8/28/2000,,-0.00013739777700589695,0.22240756861006272,0.03126636325182722,-0.17631047418819357,2.827050189936654
395,15120,84247,12877.0,,1996,741929,Primus Telecommunications,Creditors,Completed,,PTGI,,PTGI,22542Z,2081906020,2009,6,24114,24114,1,2009,6,,0.03,0.018000000000000002,0.027999999999999997,100.0,100.0,100.0,6/12/2009,7/1/2009,,,,,,
396,15123,84219,,,1996,02261D,Alysis Technologies Inc,Pitney Bowes Inc,Completed,PBI,ALYS,PBI,ALYS,724479,1166635020,2001,3,24015,24015,1,2001,3,1.39,0.0,0.0,0.0,100.0,100.0,100.0,3/20/2001,5/3/2001,,,,,,
397,15132,84248,,,1996,743479,ProSource Inc(Onex Corp),AmeriServe Food Distn Inc,Completed,,PSOS,,PSOS,030956,729124020,1998,1,23977,23977,1,1998,1,15.0,7.5,7.25,6.625,100.0,100.0,100.0,1/29/1998,5/21/1998,,0.0012263507873902465,0.6880689422329934,0.043686673730884515,1.6522418896007838,2.6898382839374677
398,15134,84250,,,1997,09688T,Boca Resorts Inc,Blackstone RE Advisors LP,Completed,,RST,,RST,09252K,1611619020,2004,10,24058,24058,1,2004,10,24.0,18.31,18.37,18.76,100.0,100.0,100.0,10/20/2004,12/10/2004,,-9.403267770856144e-05,0.1686904036557849,0.3226334548488883,-0.2294965819753887,10.98450624006612
399,15189,84208,,,1996,318120,Firearms Training Systems Inc,Meggitt USA Inc,Completed,,FATS,,FATS,58630T,1787059020,2006,8,24080,24080,1,2006,8,1.08,0.75,0.77,0.82,100.0,100.0,100.0,8/23/2006,10/18/2006,,,,,,
400,15229,84342,,,1996,611742,Monster Worldwide Inc,Merlin Global Acquisition Inc,Completed,,MWW,,MWW,9E1573,2992548020,2016,8,24200,24200,1,2016,8,3.4,2.72,2.39,2.77,100.0,100.0,100.0,8/9/2016,11/1/2016,,0.0008312410988009215,0.3072772721839316,0.12013197199615802,1.3720206666442556,7.868778618223819
401,15233,84291,,,1996,00211W,ATC Technology Corp,GenCo Distribution System Inc,Completed,,ATAC,,ATAC,36860P,2203117020,2010,7,24127,24127,1,2010,7,25.0,17.63,17.04,17.43,100.0,100.0,100.0,7/19/2010,10/25/2010,,0.00020865780853852997,0.21092921332524014,0.2310935638618477,0.29096699838330803,9.821862846873373
402,15246,84317,,,1996,51729Y,Larscom Inc,Verilink Corp,Completed,VRLKQ,LARS,VRLKQ,LARS,923432,1522833020,2004,4,24052,24052,1,2004,4,5.15,4.81,4.95,4.71,100.0,100.0,100.0,4/29/2004,7/28/2004,,0.000862432934536799,-0.06979788366652039,0.007250102057560455,1.5947881229510574,0.7383328221401338
403,15292,84406,,,1997,03072M,AmerUS Group Co,Aviva PLC,Completed,AV.L,AMH,AVIV~AV.L~AV,AHB~AMRSW~AMH,G0683Q,1775023020,2006,7,24079,24079,1,2006,7,69.0,57.11,57.85,61.91,100.0,100.0,100.0,7/7/2006,11/15/2006,,0.00022926637931337555,0.08027172504886672,0.2904568174344019,0.5312506598118314,8.010561769346754
404,15298,84429,,,1997,58461C,Medical Manager Corp,Synetic Inc,Completed,SNTC,MMGR,SNTC,MMGR,87160F,882001020,1999,5,23993,23993,1,1999,5,59.69,30.0,33.06,33.75,100.0,100.0,100.0,5/17/1999,7/23/1999,,0.00048674113610460324,0.3910749876173804,0.07923830798111348,0.5015414981218221,4.209418904512421
405,15356,84571,,,1997,25269L,Diamond Mgmt & Tech,Carbon Merger Subsidiary Inc,Completed,,DTPI,,DTPI,14115Z,2213852020,2010,8,24128,24128,1,2010,8,12.5,10.88,10.12,9.54,100.0,100.0,100.0,8/24/2010,11/2/2010,,-0.0003413631389867656,0.20713747878048813,0.25443494472470685,-0.46740969025763857,9.856314065680253
406,15392,84600,,,1997,195746,Colonial Holdings Inc,Gameco Inc,Completed,,CHLD,,CHLD,36461V,1193640020,2001,6,24018,24018,1,2001,6,1.12,0.75,0.65,0.64,100.0,100.0,100.0,6/11/2001,2/22/2002,,,,,,
407,15433,84721,,,1997,073325,BEA Systems Inc,Oracle Corp,Completed,ORCL,BEAS,ORCL,BEAS,68389X,1913932020,2007,10,24094,24094,1,2007,10,19.38,13.25,14.01,13.62,100.0,100.0,100.0,10/12/2007,4/29/2008,,0.00038888551945023993,0.22877407594664986,0.19814095513255295,0.6989229828452358,7.27757067197782
408,15461,84815,,,1997,486605,Kaynar Technologies Inc,Fairchild Corp,Completed,FCHDQ,KTIC,FCHDQ,KTIC,303698,828035020,1998,12,23988,23988,1,1998,12,28.75,20.75,22.5,24.625,97.08,100.0,97.1,12/27/1998,4/20/1999,,0.00034706261594896325,0.10870387224375938,0.05632875212622474,0.390262752713566,3.4655116429078823
409,15479,84836,,,1997,697933,Panamsat Corp,Investor Group,Completed,,SPOT,,SPOT,46145M,1499750020,2004,4,24052,24052,1,2004,4,23.5,20.33,22.74,22.11,100.0,100.0,100.0,4/20/2004,8/20/2004,,0.0004958823045876364,-0.06653061989639197,0.1921964477813002,1.1006018889270786,9.840245077196933
410,15479,84836,,,1997,697933,Panamsat Corp,Hughes Electronics Corp,Completed,GMH,,GMH,,444418,546691020,1996,9,23961,23961,1,1996,9,30.0,,,,100.0,100.0,100.0,9/20/1996,5/16/1997,,,,,,
411,15492,84796,,,1997,141750,Carey International Inc,Investor Group,Completed,,CARY,,CARY,46145M,1026908020,2000,7,24007,24007,1,2000,7,18.25,11.062999999999999,15.062999999999999,14.5,100.0,100.0,100.0,7/19/2000,9/20/2000,,0.0007795919965276026,0.17620023744998192,0.018801097589520324,0.7501001833468175,1.0550388785997775
412,15562,85210,,,1997,808156,Schuff International Inc,HC2 Holdings Inc,Completed,HCHC,SHFK,HCHC,SHFK,404139,2637310020,2014,5,24173,24173,1,2014,5,31.5,22.8,27.22,28.5,59.48,59.5,59.5,5/13/2014,5/30/2014,,,,,,
413,15562,85210,,,1997,808156,Schuff International Inc,Schuff International Inc,Completed,SHFK,SHFK,SHFK,SHFK,808156,2381791020,2011,12,24144,24144,1,2011,12,13.25,7.0,7.25,7.25,57.97,58.0,58.0,12/29/2011,12/29/2011,,,,,,
414,15599,85193,,,1997,609044,Monarch Dental Corp,Investor Group,Completed,,MDDS,,MDDS,46145M,1327329020,2002,9,24033,24033,1,2002,9,5.75,2.69,3.0,3.69,100.0,100.0,100.0,9/13/2002,2/24/2003,,-0.000807599083143105,0.4378562908411699,0.009051266699579901,-0.8063923003366749,0.609182151761
415,15621,85159,,,1997,045920,@Entertainment Inc,United Pan-Europe Comm NV,Completed,UPC,ATEN,UPC~UPCOY,ATEN,911300,887302020,1999,6,23994,23994,1,1999,6,19.0,8.625,12.875,12.5,100.0,100.0,100.0,6/2/1999,8/9/1999,,0.0008006070948040987,0.3416383873441517,0.04401082329682896,0.8055325723155021,2.8073857233778288
416,15625,85277,,,1997,20589R,Concentric Network Corp,NextLink Communications Inc,Completed,NXLK,CNCX,NXLK,CNCX,65333H,959558020,2000,1,24001,24001,1,2000,1,45.0,25.0,31.625,30.0,100.0,100.0,100.0,1/10/2000,6/19/2000,,0.0007292733250543172,0.2169383698921551,0.05947824116281074,1.045562011388201,5.515688968150112
417,15639,85291,,,1998,37956X,GlobeComm Systems Inc,Wasserstein & Co LP,Completed,,GCOM,,GCOM,94102Y,2560834020,2013,8,24164,24164,1,2013,8,14.15,14.7,13.74,14.4,100.0,100.0,100.0,8/26/2013,12/11/2013,,0.0005403025639104888,0.005720334279788332,0.17810307300804884,1.09039077102064,5.4570337315959945
418,15642,85306,,,1997,681974,Omtool Ltd,ASA International Ltd,Completed,ASAA,,ASAA,,001912,117838020,1989,4,23872,23872,1,1989,4,,,,,100.0,100.0,100.0,4/14/1989,4/14/1989,,,,,,
419,15663,85309,,,1997,687913,OrthAlliance Inc,Orthodontic Centers of America,Completed,OCA,ORAL,OCA,ORAL,68750P,1186230020,2001,5,24017,24017,1,2001,5,2.99,2.2,3.3,3.24,100.0,100.0,100.0,5/17/2001,11/9/2001,,-0.0006861048643838489,0.01751940117306519,0.0866389096977157,-0.649008044821942,3.9649181310188695
420,15672,85273,,,1997,05266E,Authentic Specialty Foods Inc,Agrobios(Desc SA de CV),Completed,,ASFD,,ASFD,00860H,758361020,1998,5,23981,23981,1,1998,5,17.0,12.375,15.0,16.0,100.0,100.0,100.0,5/8/1998,6/15/1998,,,,,,
421,15700,85396,90638.0,,1997,749361,RCN Corp,Creditors,Completed,,RCNC,,RCNC~RCNCQ,22542Z,1627696020,2004,12,24060,24060,1,2004,12,,0.12,0.06,0.04,100.0,100.0,100.0,12/8/2004,12/21/2004,,0.0009093112823260764,-0.03648885452234523,0.016356473305648753,1.7283641784358799,2.7856750126095764
422,15700,85396,90638.0,,1997,749361,RCN Corp(C-TEC Corp),Shareholders,Completed,,,,,81949M,642453020,1997,2,23966,23966,1,1997,2,16.38,,,,100.0,100.0,100.0,2/13/1997,10/1/1997,,,,,,
423,15700,85396,90638.0,,1997,749361,RCN Corp,ABRY Partners LLC,Completed,,RCNI,,RCNI,00382V,2161777020,2010,3,24123,24123,1,2010,3,15.0,9.76,10.98,12.26,100.0,100.0,100.0,3/5/2010,8/26/2010,,3.238410348883506e-05,0.1785601047514245,0.22927672114412687,0.04534095665253849,10.183840706094507
424,15702,85393,,,1998,742674,ProBusiness Services Inc,Automatic Data Processing Inc,Completed,ADP,PRBZ,ADP,PRBZ,053015,1361263020,2003,1,24037,24037,1,2003,1,17.0,9.09,10.25,10.26,100.0,100.0,100.0,1/5/2003,6/20/2003,,-0.0006994125909586027,0.44827406243560003,0.13094793431121268,-0.6474201768592567,5.8643860357328315
425,15707,85380,,,1997,281667,JD Edwards & Co,PeopleSoft Inc,Completed,PSFT,JDEC,PSFT,JDEC,712713,1400224020,2003,6,24042,24042,1,2003,6,14.33,13.0,11.37,11.81,100.0,100.0,100.0,6/2/2003,8/29/2003,,9.595677930443946e-05,0.05319128671651156,0.2016926705046775,0.1101484947200881,10.470855509324593
426,15710,85371,,,1997,28164K,EduTrek International Inc,Career Education Corp,Completed,CECO,EDUT,CECO,EDUT,141665,1063031020,2000,10,24010,24010,1,2000,10,3.31,2.5,2.0,2.313,100.0,100.0,100.0,10/25/2000,1/2/2001,,,,,,
427,15717,85385,,,1997,64121Q,Network Solutions Inc,Web.com Group Inc,Completed,WWWW,,WWWW,,94732X,2334491020,2011,8,24140,24140,1,2011,8,,,,,100.0,100.0,100.0,8/3/2011,10/27/2011,,,,,,
428,15717,85385,,,1997,64121Q,Network Solutions Inc,General Atlantic LLC,Completed,,,,,36889W,1837616020,2007,2,24086,24086,1,2007,2,,,,,100.0,100.0,100.0,2/6/2007,3/8/2007,,,,,,
429,15717,85385,,,1997,64121Q,Network Solutions Inc,Pivotal Private Equity LLC,Completed,,,,,72593N,1442322020,2003,10,24046,24046,1,2003,10,,,,,85.0,85.0,85.0,10/16/2003,11/25/2003,,,,,,
430,15717,85385,,,1997,64121Q,Network Solutions Inc,VeriSign Inc,Completed,VRSN,NSOL,VRSN,NSOL,92343E,983469020,2000,3,24003,24003,1,2000,3,531.99,251.5,322.438,360.625,100.0,100.0,100.0,3/7/2000,6/9/2000,,-6.893141056792519e-05,0.406877200301881,0.06957667121936613,-0.09217618505279686,5.512593736786049
431,15717,85385,,,1997,64121Q,Network Solutions Inc(SAIC),SAIC Inc,Completed,SBM,,SBM~SEAP~SAI,,808626,456775020,1995,3,23943,23943,1,1995,3,,,,,100.0,100.0,100.0,3/15/1995,3/15/1995,,,,,,
432,15717,85385,,,1997,64121Q,Network Solutions Inc(SAIC),Evernet Systems Inc,Completed,,,,,30040Q,166997020,1990,6,23886,23886,1,1990,6,,,,,100.0,100.0,100.0,6/4/1990,6/4/1990,,,,,,
433,15719,85389,,,1997,74157H,"Prime Bancshares Inc,Texas",Wells Fargo Capital C,Completed,,PBTX,,PBTX,94974Q,909224020,1999,7,23995,23995,1,1999,7,24.11,17.5,20.625,20.125,100.0,100.0,100.0,7/29/1999,1/28/2000,,0.001432920629707295,-0.012059144672214566,0.08256100106023573,1.786033103472115,3.185906232023769
434,15746,85475,,,1997,47719P,Jevic Transportation Inc,Sun Capital Partners Inc,Completed,,,,,86665A,1774674020,2006,6,24078,24078,1,2006,6,,,,,100.0,100.0,100.0,6/30/2006,6/30/2006,,,,,,
435,15746,85475,,,1997,47719P,Jevic Transportation Inc,Yellow Corp,Completed,YELL,JEVC,YELL,JEVC,985509,890449020,1999,6,23994,23994,1,1999,6,14.0,9.25,9.625,10.75,100.0,100.0,100.0,6/7/1999,9/30/1999,,0.0011133061249447656,0.21203800148104854,0.029673385324501388,1.1277225702889042,1.4962030237838357
436,15773,86441,,,1997,45985A,Intl Manufacturing Svcs Inc,Celestica Inc,Completed,CLS,IMSX,CLS~CLS~CLS,IMSX,15101Q,807168020,1998,11,23987,23987,1,1998,11,7.33,4.0,2.688,5.125,100.0,100.0,100.0,11/2/1998,12/30/1998,,0.00024349812599827473,0.8895654622377819,0.06494526340902393,0.28459761311604204,5.096191980900924
437,15773,86441,,,1997,45985A,International Mnfg Svcs Inc,Investor Group,Completed,,,,,46145M,561521020,1996,6,23958,23958,1,1996,6,,,,,100.0,100.0,100.0,6/24/1996,6/24/1996,,,,,,
438,15777,85495,,,1997,74264T,Priority Healthcare Corp,Express Scripts Inc,Completed,ESRX,PHCC,ESRX,PHCC,302182,1680990020,2005,7,24067,24067,1,2005,7,28.0,25.3,25.62,26.0,100.0,100.0,100.0,7/21/2005,10/14/2005,,0.00028225058128704595,0.056569742363284076,0.1479732648344227,0.6775903766328558,6.94092396804697
439,15777,85495,,,1997,74264T,Priority Healthcare Corp,Shareholders,Completed,,PHCC,,PHCC,81949M,780390020,1998,8,23984,23984,1,1998,8,42.88,18.875,21.25,21.5,81.62,81.6,81.6,8/3/1998,1/4/1999,,,,,,
440,15781,85479,,,1997,591689,Metromedia Fiber Network Inc,Creditors,Completed,,MFNX,,MFNX,22542Z,1431705020,2003,5,24041,24041,1,2003,5,,0.02,0.02,0.04,100.0,100.0,100.0,5/20/2003,9/8/2003,,,,,,
441,15822,85579,,,1997,848934,SportsLine.com Inc,Viacom Inc,Completed,VIA,SPLN,VIA~VIA.B,SPLN,925524,1584682020,2004,7,24055,24055,1,2004,7,1.75,1.01,1.07,1.08,63.24,100.0,63.2,7/1/2004,12/10/2004,,0.0007058239716866976,0.420746641970621,0.026876498171047244,1.3208304627337792,2.809898356456644
442,15847,85524,,,1997,75040K,Radiologix Inc,Primedex Health Systems Inc,Completed,PMDX,RGX,PMDX,RGX,74157A,1775105020,2006,7,24079,24079,1,2006,7,6.28,2.09,2.3,2.25,100.0,100.0,100.0,7/7/2006,11/15/2006,,0.00021550161122727338,0.32026632278776285,0.00873723859408317,0.4341985242259855,0.7683408402837166
443,15848,85559,,,1998,460927,Intervest Bancshares Corp,Bank of the Ozarks Inc,Completed,OZRK,IBCA,OZRK,IBCA,063904,2660233020,2014,7,24175,24175,1,2014,7,,7.87,8.13,8.01,100.0,100.0,100.0,7/31/2014,2/10/2015,,0.0006322283310888962,0.11951528277299216,0.19774101080193723,1.4795124786366287,6.13766166960947
444,15850,85544,,,1997,284895,Electric Lightwave Inc,Integra Telecom Inc,Completed,,ELIX,,ELIX,45916W,1733921020,2006,2,24074,24074,1,2006,2,,0.0,0.0,0.0,100.0,100.0,100.0,2/7/2006,8/1/2006,,,,,,
445,15867,85676,85675.0,,1997,03232P,AmSurg Corp,Shareholders,Completed,,,,,81949M,648678020,1997,3,23967,23967,1,1997,3,9.25,,,,59.0,59.0,59.0,3/11/1997,12/3/1997,,,,,,
446,15895,85716,,,1998,67623R,Official Payments Holdings Inc,ACI Worldwide Inc,Completed,ACIW,OPAY,ACIW,OPAY,004498,2568977020,2013,9,24165,24165,1,2013,9,8.35,8.33,8.43,8.5,100.0,100.0,100.0,9/23/2013,11/5/2013,,0.0007226446813954827,-0.022366025879914028,0.06327475228967225,1.4315915627754021,2.205681405635891
447,15917,85740,,,1999,628643,"Mystic Financial Inc,MA",Brookline Bancorp Inc,Completed,BRKL,MYST,BRKL,MYST,11373M,1585622020,2004,7,24055,24055,1,2004,7,39.59,29.25,32.15,32.8,100.0,100.0,100.0,7/7/2004,1/7/2005,,0.00038782833522895766,0.16871544087026943,0.10588889334117364,0.7233875455350011,2.4753025310278423
448,15920,85729,,,1998,84917U,Sports Authority Inc,Sports Authority Inc SPV,Completed,,TSA,,TSA,84907N,1729450020,2006,1,24073,24073,1,2006,1,37.25,30.85,29.56,31.05,100.0,100.0,100.0,1/22/2006,5/3/2006,,0.00031137050051114056,0.18213404753921777,0.1878421103932059,0.8069194789735772,9.622581175102566
449,15948,85840,,,1998,693419,PMA Capital Corp,Old Republic Intl Corp,Completed,ORI,PMACA,ORI,PMACA,680233,2192751020,2010,6,24126,24126,1,2010,6,7.1,7.43,6.87,6.11,100.0,100.0,100.0,6/10/2010,9/1/2010,,0.00016496025130738605,0.1144488044813623,0.14909257497624503,0.2258744236367751,6.843134871316851
450,15959,85814,,,1998,681977,1-800 Contacts Inc,Thomas H Lee Partners LP,Completed,,,,,52409C,2599867020,2014,1,24169,24169,1,2014,1,,,,,100.0,100.0,100.0,1/7/2014,2/3/2014,,,,,,
451,15959,85814,,,1998,681977,1-800 Contacts Inc,WellPoint Inc,Completed,WLP,,WLP,,94973V,2421393020,2012,6,24150,24150,1,2012,6,,,,,100.0,100.0,100.0,6/4/2012,6/20/2012,,,,,,
452,15959,85814,,,1998,681977,1-800 Contacts Inc,Fenway Partners LLC,Completed,,CTAC,,CTAC,31465R,1874047020,2007,6,24090,24090,1,2007,6,24.25,17.64,18.78,20.08,100.0,100.0,100.0,6/4/2007,12/31/2007,,0.000781421573396215,0.17777228458220382,0.08998097719372657,1.8591868516083294,2.9256278618514626
453,15967,85838,,,1997,644398,New Frontier Media Inc,LFP Broadcasting LLC,Completed,,NOOF,,NOOF,49631J,2459611020,2012,10,24154,24154,1,2012,10,2.06,1.15,1.19,1.13,100.0,100.0,100.0,10/15/2012,11/30/2012,,0.0007369304925478399,0.46306272412840327,0.03680916636552978,1.2160869358891397,1.8570523852726235
454,15971,85822,,,1998,31986R,First Consulting Group Inc,Computer Sciences Corp,Completed,CSC,FCGI,CSC,FCGI,205363,1920038020,2007,10,24094,24094,1,2007,10,13.0,10.03,9.86,9.98,100.0,100.0,100.0,10/31/2007,1/14/2008,,0.0005541733383995564,0.2492892758721887,0.03371284724965771,0.8766991655019241,1.4013697720151512
455,15988,85819,,,1998,255911,DocuCorp International Inc,Skywire Software LLC,Completed,,DOCC,,DOCC,83099T,1818335020,2006,12,24084,24084,1,2006,12,10.0,7.4,7.35,7.5,100.0,100.0,100.0,12/6/2006,2/23/2007,,0.0003926639538403135,0.24253325502766387,0.059986851337984454,0.8127849767908654,2.4229426918503796
456,15989,85847,,,1998,045709,Associated Materials Inc,Hellman & Friedman LLC,Completed,,,,,42339V,2218328020,2010,9,24129,24129,1,2010,9,,,,,100.0,100.0,100.0,9/8/2010,10/13/2010,,,,,,
457,15989,85847,,,1998,045709,Associated Materials Inc,Harvest/AMI Holdings Inc,Completed,,SIDE,,SIDE,41753Y,1280154020,2002,3,24027,24027,1,2002,3,50.0,38.9,50.6,50.6,100.0,100.0,100.0,3/17/2002,4/20/2002,,-0.0007826890714167716,-0.00016576480316058637,0.07570712734487234,-0.9405819993814021,2.588079630725498
458,16042,85997,,,1998,68210B,Omega Worldwide Inc,Four Seasons Health Care Ltd,Completed,,OWWI,,OWWI,35092Y,1316471020,2002,8,24032,24032,1,2002,8,3.32,1.999,2.05,2.2,100.0,100.0,100.0,8/1/2002,9/9/2002,,-0.0004696618355086702,0.44760555877720204,0.009295703634919276,-0.5766503498028843,0.5836273413447743
459,16054,85959,,,1998,025353,American Dental Partners Inc,JLL Crown Merger Sub LLC,Completed,,ADPI,,ADPI,47613H,2359960020,2011,11,24143,24143,1,2011,11,19.0,9.47,10.56,10.38,100.0,100.0,100.0,11/7/2011,2/9/2012,,0.00043455569459143313,0.32421821240752047,0.515024605946572,0.565495943614471,12.895811157297961
460,16067,85971,,,1998,695459,PAETEC Holding Corp,Windstream Corp,Completed,WIN,PAET,WIN,PAET,97381W,2333741020,2011,8,24140,24140,1,2011,8,5.62,4.74,4.69,4.42,100.0,100.0,100.0,8/1/2011,12/1/2011,,0.0006451012748844328,0.12727464722968557,0.13526292084852398,1.2213593751305571,6.237796540530215
461,16086,86070,,,1998,006847,Adelphia Business Solutions,Shareholders,Completed,,ABIZ,,ABIZ,81949M,1237797020,2001,11,24023,24023,1,2001,11,0.23,0.95,0.72,0.94,79.0,79.0,79.0,11/9/2001,1/11/2002,,-0.0004919644540202774,-0.2978826019565345,0.05949217470597253,-0.5335880084663739,5.432657980207969
462,16138,86185,,,1998,750857,Rainbow Rentals,Rent-A-Center Inc,Completed,RCII,RBOW,RCII,RBOW,76009N,1482654020,2004,2,24050,24050,1,2004,2,16.0,7.25,8.16,8.16,100.0,100.0,100.0,2/4/2004,5/14/2004,,0.0015713710861384334,0.6457268948578236,-0.006461790874802118,2.7023699341457954,-0.34118541601669083
463,16142,86200,,,1998,98137N,WorkFlow Management Inc,Investor Group,Completed,,WORK,,WORK,46145M,1481893020,2004,1,24049,24049,1,2004,1,5.56,5.84,5.19,5.1,100.0,100.0,100.0,1/30/2004,4/26/2004,,0.0015064608809197812,-0.0767347413382389,0.03543162820852694,2.5401742344899803,1.881287998588971
464,16167,86158,,,1998,192446,Cognizant Tech Solutions Corp,Shareholders,Completed,,CTSH,,CTSH,81949M,1345858020,2002,11,24035,24035,1,2002,11,62.48,64.76,72.75,69.39,56.0,56.0,56.0,11/14/2002,2/7/2003,,-0.00185907083368668,0.002651334942493349,0.21699173118996817,-1.8249394924525062,7.71694149203657
465,16169,86187,,,1998,760981,Restoration Hardware Inc,Catterton Partners Corp,Completed,,RSTO,,RSTO,14950P,1922741020,2007,11,24095,24095,1,2007,11,4.5,3.25,2.85,2.68,100.0,100.0,100.0,11/8/2007,6/17/2008,,0.0009245496121036635,0.7351267903273927,0.09732498013393866,1.4877591588003627,4.6377649857972125
466,16186,86180,88358.0,,1998,604567,MIPS Technologies Inc,Imagination Tech Grp PLC,Completed,IMG,MIPS,IMG,MIPS~MIPSB,45281C,2405493020,2012,11,24155,24155,1,2012,11,,5.45,5.24,5.21,100.0,100.0,100.0,11/5/2012,2/7/2013,,0.0003371357745192313,0.017408816849230818,0.10876929981687385,0.6609933281269806,7.633599081487953
467,16186,86180,88358.0,,1998,604567,MIPS Technologies Inc,Shareholders,Completed,,MIPS,,MIPS,81949M,1007687020,2000,5,24005,24005,1,2000,5,35.13,30.625,25.5,28.625,65.23,65.2,65.2,5/17/2000,6/20/2000,,0.00032600196323667843,-0.15490934397386877,0.05920779586752841,0.34335157220311896,4.232913356566264
468,16192,86252,,,1998,172853,Citadel Communications Corp,FLCC Holdings Inc,Completed,,CITC,,CITC,30351W,1082464020,2001,1,24013,24013,1,2001,1,26.0,11.0,14.75,17.5,100.0,100.0,100.0,1/15/2001,6/26/2001,,-0.00016522353643538324,0.48018139411396776,0.08063334749096013,-0.15834159584145993,5.1214250318058365
469,16201,87131,,,1998,499005,Knight Capital Group Inc,Investor Group,Completed,,KCG,,KCG,46145M,2439906020,2012,8,24152,24152,1,2012,8,,11.83,10.42,4.05,73.08,73.1,73.1,8/6/2012,8/6/2012,,0.0011681398275454758,-0.4340028312113424,0.2815319941476604,1.668989234624808,9.424630433132572
470,16244,86283,,,1998,640506,NEON Communications Inc,Globix Corp,Completed,GEX,,GBXXE~GEX,,37957F,1603278020,2004,7,24055,24055,1,2004,7,,,,,100.0,100.0,100.0,7/19/2004,3/8/2005,,,,,,
471,16253,86331,,,1998,485808,Kasper ASL Ltd,Jones Apparel Group Inc,Completed,JNY,KASPQ,JNY,KASPQ,480074,1421576020,2003,8,24044,24044,1,2003,8,,4.38,2.55,2.85,100.0,100.0,100.0,8/5/2003,12/1/2003,,,,,,
472,16253,86331,,,1998,485808,Kasper ASL Ltd,Investor Group,Completed,,KASPQ,,KASPQ,46145M,1351169020,2002,12,24036,24036,1,2002,12,,0.06,0.13,0.13,100.0,100.0,100.0,12/5/2002,12/1/2003,,,,,,
473,16254,86323,,,1998,278856,Eclipsys Corp,Allscripts-Misys Healthcare,Completed,MDRX,ECLP,MDRX,ECLP,01988P,2190866020,2010,6,24126,24126,1,2010,6,22.1,19.47,19.27,18.51,100.0,100.0,100.0,6/9/2010,9/1/2010,,0.00031021246961148363,-0.0016487345753922076,0.292076115122632,0.4483450413707601,8.723180054359172
474,16260,86320,,,1999,19248N,Cohesion Technologies Inc,Angiotech Pharmaceuticals Inc,Completed,ANPI,CSON,ANPI~ANP,CSON,034918,1331967020,2002,9,24033,24033,1,2002,9,4.05,2.03,2.05,2.25,100.0,100.0,100.0,9/30/2002,1/31/2003,,-0.0010257631488266752,0.5070222708657656,0.05390113540088462,-1.0374193378258425,3.908120788031489
475,16283,86360,90733.0,,1999,521863,Leap Wireless Intl Inc,AT&T Inc,Completed,T,LEAP,T~T*~SOBA~T~T,LEAP,00206R,2107585020,2013,7,24163,24163,1,2013,7,15.0,17.89,17.39,17.75,100.0,100.0,100.0,7/12/2013,3/13/2014,,0.0004956963033329029,0.7791341811342614,0.04943018007920599,0.937061378886455,3.0424474754482542
476,16283,86360,90733.0,,1999,521863,Leap Wireless Intl Inc,Creditors,Completed,,LEAP,,LEAP,22542Z,1603048020,2003,4,24040,24040,1,2003,4,,0.13,0.18,0.15,100.0,100.0,100.0,4/14/2003,8/16/2004,,-0.0005095177875655173,-0.14256333661451037,0.024463238295226078,-0.446083572242611,2.746676197430524
